Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
9/5/2021,MX,Mexico,AMRO,13353,3499301,691,273498
9/6/2021,MX,Mexico,AMRO,6367,3505668,652,274150
9/7/2021,MX,Mexico,AMRO,4201,3509869,688,274838
9/8/2021,MX,Mexico,AMRO,16005,3525874,691,275529
9/9/2021,MX,Mexico,AMRO,13468,3539342,670,276199
9/10/2021,MX,Mexico,AMRO,12203,3551545,611,276810
9/11/2021,MX,Mexico,AMRO,12155,3563700,632,277442
9/12/2021,MX,Mexico,AMRO,11885,3575585,617,278059
9/13/2021,MX,Mexico,AMRO,5233,3580818,561,278620
9/14/2021,MX,Mexico,AMRO,3746,3584564,595,279215
9/15/2021,MX,Mexico,AMRO,13866,3598430,597,279812
9/16/2021,MX,Mexico,AMRO,11765,3610195,563,280375
9/17/2021,MX,Mexico,AMRO,7736,3617931,542,280917
9/18/2021,MX,Mexico,AMRO,3839,3621770,545,281462
9/19/2021,MX,Mexico,AMRO,11776,3633546,547,282009
9/20/2021,MX,Mexico,AMRO,4722,3638268,494,282503
9/21/2021,MX,Mexico,AMRO,3242,3641510,474,282977
9/22/2021,MX,Mexico,AMRO,12796,3654306,539,283516
9/23/2021,MX,Mexico,AMRO,10460,3664766,546,284062
9/24/2021,MX,Mexico,AMRO,9954,3674720,470,284532
9/25/2021,MX,Mexico,AMRO,8866,3683586,436,284968
9/26/2021,MX,Mexico,AMRO,8828,3692414,457,285425
9/27/2021,MX,Mexico,AMRO,3794,3696208,413,285838
9/28/2021,MX,Mexico,AMRO,2744,3698952,424,286262
9/29/2021,MX,Mexico,AMRO,10325,3709277,429,286691
9/30/2021,MX,Mexico,AMRO,7899,3717176,437,287128
10/1/2021,MX,Mexico,AMRO,7358,3724534,403,287531
10/2/2021,MX,Mexico,AMRO,6486,3731020,371,287902
10/3/2021,MX,Mexico,AMRO,6152,3737172,386,288288
10/4/2021,MX,Mexico,AMRO,2819,3739991,350,288638
10/5/2021,MX,Mexico,AMRO,2138,3742129,359,288997
10/6/2021,MX,Mexico,AMRO,7853,3749982,387,289384
10/7/2021,MX,Mexico,AMRO,6566,3756548,337,289721
10/8/2021,MX,Mexico,AMRO,6103,3762651,305,290026
10/9/2021,MX,Mexico,AMRO,5495,3768146,311,290337
10/10/2021,MX,Mexico,AMRO,5220,3773366,340,290677
10/11/2021,MX,Mexico,AMRO,2418,3775784,290,290967
10/12/2021,MX,Mexico,AMRO,2031,3777815,287,291254
10/13/2021,MX,Mexico,AMRO,6758,3784573,315,291569
10/14/2021,MX,Mexico,AMRO,5426,3789999,291,291860
10/15/2021,MX,Mexico,AMRO,4875,3794874,290,292150
10/16/2021,MX,Mexico,AMRO,4866,3799740,264,292414
10/17/2021,MX,Mexico,AMRO,4685,3804425,269,292683
10/18/2021,MX,Mexico,AMRO,1870,3806295,270,292953
10/19/2021,MX,Mexico,AMRO,1406,3807701,232,293185
10/20/2021,MX,Mexico,AMRO,5577,3813278,232,293417
10/21/2021,MX,Mexico,AMRO,4541,3817819,227,293644
10/22/2021,MX,Mexico,AMRO,4268,3822087,236,293880
10/23/2021,MX,Mexico,AMRO,4120,3826207,224,294104
10/24/2021,MX,Mexico,AMRO,3980,3830187,212,294316
10/25/2021,MX,Mexico,AMRO,1705,3831892,216,294532
10/26/2021,MX,Mexico,AMRO,1296,3833188,196,294728
10/27/2021,MX,Mexico,AMRO,5252,3838440,205,294933
10/28/2021,MX,Mexico,AMRO,4206,3842646,184,295117
10/29/2021,MX,Mexico,AMRO,3847,3846493,183,295300
10/30/2021,MX,Mexico,AMRO,3654,3850147,188,295488
10/31/2021,MX,Mexico,AMRO,3485,3853632,203,295691
11/1/2021,MX,Mexico,AMRO,1286,3854918,174,295865
11/2/2021,MX,Mexico,AMRO,966,3855884,147,296012
11/3/2021,MX,Mexico,AMRO,3467,3859351,193,296205
11/4/2021,MX,Mexico,AMRO,2562,3861913,165,296370
11/5/2021,MX,Mexico,AMRO,3875,3865788,183,296553
11/6/2021,MX,Mexico,AMRO,3520,3869308,147,296700
11/7/2021,MX,Mexico,AMRO,3231,3872539,150,296850
11/8/2021,MX,Mexico,AMRO,1403,3873942,142,296992
11/9/2021,MX,Mexico,AMRO,1030,3874972,144,297136
11/10/2021,MX,Mexico,AMRO,4213,3879185,178,297314
11/11/2021,MX,Mexico,AMRO,3579,3882764,137,297451
11/12/2021,MX,Mexico,AMRO,3346,3886110,147,297598
11/13/2021,MX,Mexico,AMRO,3323,3889433,150,297748
11/14/2021,MX,Mexico,AMRO,3107,3892540,114,297862
11/15/2021,MX,Mexico,AMRO,1223,3893763,146,298008
11/16/2021,MX,Mexico,AMRO,868,3894631,136,298144
11/17/2021,MX,Mexico,AMRO,1381,3896012,149,298293
11/18/2021,MX,Mexico,AMRO,3938,3899950,154,298447
11/19/2021,MX,Mexico,AMRO,3605,3903555,129,298576
11/20/2021,MX,Mexico,AMRO,3235,3906790,126,298702
11/21/2021,MX,Mexico,AMRO,2978,3909768,125,298827
11/22/2021,MX,Mexico,AMRO,1294,3911062,140,298967
11/23/2021,MX,Mexico,AMRO,982,3912044,135,299102
11/24/2021,MX,Mexico,AMRO,4391,3916435,143,299245
11/25/2021,MX,Mexico,AMRO,3526,3919961,133,299378
11/26/2021,MX,Mexico,AMRO,3236,3923197,131,299509
11/27/2021,MX,Mexico,AMRO,3135,3926332,117,299626
11/28/2021,MX,Mexico,AMRO,2785,3929117,128,299754
11/29/2021,MX,Mexico,AMRO,1152,3930269,130,299884
11/30/2021,MX,Mexico,AMRO,1005,3931274,138,300022
12/1/2021,MX,Mexico,AMRO,3916,3935190,122,300144
12/2/2021,MX,Mexico,AMRO,3190,3938380,136,300280
12/3/2021,MX,Mexico,AMRO,3044,3941424,160,300440
12/4/2021,MX,Mexico,AMRO,3163,3944587,115,300555
12/5/2021,MX,Mexico,AMRO,2777,3947364,139,300694
12/6/2021,MX,Mexico,AMRO,1061,3948425,108,300802
12/7/2021,MX,Mexico,AMRO,882,3949307,127,300929
12/8/2021,MX,Mexico,AMRO,3749,3953056,144,301073
12/9/2021,MX,Mexico,AMRO,3255,3956311,131,301204
12/10/2021,MX,Mexico,AMRO,2935,3959246,143,301347
12/11/2021,MX,Mexico,AMRO,2814,3962060,136,301483
12/12/2021,MX,Mexico,AMRO,2788,3964848,114,301597
12/13/2021,MX,Mexico,AMRO,926,3965774,129,301726
12/14/2021,MX,Mexico,AMRO,906,3966680,115,301841
12/15/2021,MX,Mexico,AMRO,3322,3970002,126,301967
12/16/2021,MX,Mexico,AMRO,2834,3972836,129,302096
12/17/2021,MX,Mexico,AMRO,2828,3975664,124,302220
12/18/2021,MX,Mexico,AMRO,2770,3978434,119,302339
12/19/2021,MX,Mexico,AMRO,2542,3980976,106,302445
12/20/2021,MX,Mexico,AMRO,1156,3982132,131,302576
12/21/2021,MX,Mexico,AMRO,987,3983119,113,302689
12/22/2021,MX,Mexico,AMRO,3820,3986939,109,302798
12/23/2021,MX,Mexico,AMRO,3649,3990588,116,302914
12/24/2021,MX,Mexico,AMRO,3939,3994527,123,303037
12/25/2021,MX,Mexico,AMRO,4134,3998661,97,303134
12/26/2021,MX,Mexico,AMRO,3318,4001979,121,303255
12/27/2021,MX,Mexico,AMRO,1113,4003092,111,303366
12/28/2021,MX,Mexico,AMRO,2012,4005104,118,303484
12/29/2021,MX,Mexico,AMRO,8260,4013364,118,303602
12/30/2021,MX,Mexico,AMRO,9831,4023195,117,303719
12/31/2021,MX,Mexico,AMRO,11627,4034822,103,303822
1/1/2022,MX,Mexico,AMRO,12780,4047602,96,303918
1/2/2022,MX,Mexico,AMRO,11297,4058899,107,304025
1/3/2022,MX,Mexico,AMRO,3757,4062656,109,304134
1/4/2022,MX,Mexico,AMRO,5864,4068520,107,304241
1/5/2022,MX,Mexico,AMRO,24295,4092815,146,304387
1/6/2022,MX,Mexico,AMRO,32329,4125144,135,304522
1/7/2022,MX,Mexico,AMRO,39141,4164285,140,304662
1/8/2022,MX,Mexico,AMRO,42721,4207006,138,304800
1/9/2022,MX,Mexico,AMRO,46678,4253684,134,304934
1/10/2022,MX,Mexico,AMRO,22674,4276358,142,305076
1/11/2022,MX,Mexico,AMRO,19061,4295419,172,305248
1/12/2022,MX,Mexico,AMRO,68997,4364416,183,305431
1/13/2022,MX,Mexico,AMRO,71895,4436311,185,305616
1/14/2022,MX,Mexico,AMRO,75680,4511991,229,305845
1/15/2022,MX,Mexico,AMRO,74972,4586963,229,306074
1/16/2022,MX,Mexico,AMRO,73469,4660432,245,306319
1/17/2022,MX,Mexico,AMRO,31431,4691863,247,306566
1/18/2022,MX,Mexico,AMRO,23877,4715740,281,306847
1/19/2022,MX,Mexico,AMRO,81298,4797038,324,307171
1/20/2022,MX,Mexico,AMRO,75303,4872341,378,307549
1/21/2022,MX,Mexico,AMRO,70956,4943297,368,307917
1/22/2022,MX,Mexico,AMRO,65745,5009042,389,308306
1/23/2022,MX,Mexico,AMRO,57946,5066988,411,308717
1/24/2022,MX,Mexico,AMRO,25224,5092212,456,309173
1/25/2022,MX,Mexico,AMRO,19013,5111225,434,309607
1/26/2022,MX,Mexico,AMRO,62268,5173493,504,310111
1/27/2022,MX,Mexico,AMRO,51311,5224804,561,310672
1/28/2022,MX,Mexico,AMRO,46494,5271298,529,311201
1/29/2022,MX,Mexico,AMRO,41479,5312777,562,311763
1/30/2022,MX,Mexico,AMRO,36591,5349368,558,312321
1/31/2022,MX,Mexico,AMRO,16661,5366029,548,312869
2/1/2022,MX,Mexico,AMRO,12418,5378447,563,313432
2/2/2022,MX,Mexico,AMRO,37508,5415955,548,313980
2/3/2022,MX,Mexico,AMRO,29512,5445467,604,314584
2/4/2022,MX,Mexico,AMRO,26709,5472176,581,315165
2/5/2022,MX,Mexico,AMRO,23218,5495394,551,315716
2/6/2022,MX,Mexico,AMRO,20093,5515487,503,316219
2/7/2022,MX,Mexico,AMRO,8878,5524365,504,316723
2/8/2022,MX,Mexico,AMRO,6589,5530954,498,317221
2/9/2022,MX,Mexico,AMRO,9679,5540633,488,317709
2/10/2022,MX,Mexico,AMRO,19869,5560502,495,318204
2/11/2022,MX,Mexico,AMRO,14937,5575439,496,318700
2/12/2022,MX,Mexico,AMRO,13688,5589127,422,319122
2/13/2022,MX,Mexico,AMRO,12488,5601615,405,319527
2/14/2022,MX,Mexico,AMRO,5865,5607480,398,319925
2/15/2022,MX,Mexico,AMRO,4900,5612380,389,320314
2/16/2022,MX,Mexico,AMRO,13381,5625761,391,320705
2/17/2022,MX,Mexico,AMRO,10387,5636148,348,321053
2/18/2022,MX,Mexico,AMRO,9676,5645824,323,321376
2/19/2022,MX,Mexico,AMRO,9260,5655084,294,321670
2/20/2022,MX,Mexico,AMRO,8107,5663191,240,321910
2/21/2022,MX,Mexico,AMRO,3657,5666848,257,322167
2/22/2022,MX,Mexico,AMRO,3175,5670023,244,322411
2/23/2022,MX,Mexico,AMRO,8151,5678174,260,322671
2/24/2022,MX,Mexico,AMRO,6415,5684589,249,322920
2/25/2022,MX,Mexico,AMRO,5918,5690507,208,323128
2/26/2022,MX,Mexico,AMRO,5396,5695903,199,323327
2/27/2022,MX,Mexico,AMRO,4460,5700363,152,323479
2/28/2022,MX,Mexico,AMRO,1761,5702124,164,323643
3/1/2022,MX,Mexico,AMRO,1521,5703645,156,323799
3/2/2022,MX,Mexico,AMRO,5250,5708895,157,323956
3/3/2022,MX,Mexico,AMRO,3633,5712528,113,324069
3/4/2022,MX,Mexico,AMRO,3145,5715673,132,324201
3/5/2022,MX,Mexico,AMRO,3256,5718929,101,324302
3/6/2022,MX,Mexico,AMRO,2783,5721712,107,324409
3/7/2022,MX,Mexico,AMRO,1111,5722823,68,324477
3/8/2022,MX,Mexico,AMRO,902,5723725,96,324573
3/9/2022,MX,Mexico,AMRO,3028,5726753,86,324659
3/10/2022,MX,Mexico,AMRO,2468,5729221,72,324731
3/11/2022,MX,Mexico,AMRO,2413,5731634,72,324803
3/12/2022,MX,Mexico,AMRO,2267,5733901,74,324877
3/13/2022,MX,Mexico,AMRO,1880,5735781,64,324941
3/14/2022,MX,Mexico,AMRO,743,5736524,66,325007
3/15/2022,MX,Mexico,AMRO,683,5737207,57,325064
3/16/2022,MX,Mexico,AMRO,2263,5739470,46,325110
3/17/2022,MX,Mexico,AMRO,1918,5741388,52,325162
3/18/2022,MX,Mexico,AMRO,1562,5742950,41,325203
3/19/2022,MX,Mexico,AMRO,1523,5744473,38,325241
3/20/2022,MX,Mexico,AMRO,1328,5745801,46,325287
3/21/2022,MX,Mexico,AMRO,518,5746319,34,325321
3/22/2022,MX,Mexico,AMRO,331,5746650,35,325356
3/23/2022,MX,Mexico,AMRO,588,5747238,26,325382
3/24/2022,MX,Mexico,AMRO,1695,5748933,32,325414
3/25/2022,MX,Mexico,AMRO,1354,5750287,26,325440
3/26/2022,MX,Mexico,AMRO,1263,5751550,25,325465
3/27/2022,MX,Mexico,AMRO,1158,5752708,27,325492
3/28/2022,MX,Mexico,AMRO,400,5753108,22,325514
3/29/2022,MX,Mexico,AMRO,357,5753465,29,325543
3/30/2022,MX,Mexico,AMRO,1427,5754892,20,325563
3/31/2022,MX,Mexico,AMRO,1229,5756121,21,325584
4/1/2022,MX,Mexico,AMRO,1161,5757282,23,325607
4/2/2022,MX,Mexico,AMRO,1033,5758315,17,325624
4/3/2022,MX,Mexico,AMRO,764,5759079,21,325645
4/4/2022,MX,Mexico,AMRO,343,5759422,15,325660
4/5/2022,MX,Mexico,AMRO,281,5759703,13,325673
4/6/2022,MX,Mexico,AMRO,1029,5760732,23,325696
4/7/2022,MX,Mexico,AMRO,810,5761542,17,325713
4/8/2022,MX,Mexico,AMRO,799,5762341,16,325729
4/9/2022,MX,Mexico,AMRO,767,5763108,13,325742
4/10/2022,MX,Mexico,AMRO,727,5763835,20,325762
4/11/2022,MX,Mexico,AMRO,315,5764150,6,325768
4/12/2022,MX,Mexico,AMRO,261,5764411,10,325778
4/13/2022,MX,Mexico,AMRO,801,5765212,7,325785
4/14/2022,MX,Mexico,AMRO,675,5765887,11,325796
4/15/2022,MX,Mexico,AMRO,642,5766529,12,325808
4/16/2022,MX,Mexico,AMRO,276,5766805,15,325823
4/17/2022,MX,Mexico,AMRO,229,5767034,9,325832
4/18/2022,MX,Mexico,AMRO,199,5767233,17,325849
4/19/2022,MX,Mexico,AMRO,223,5767456,11,325860
4/20/2022,MX,Mexico,AMRO,885,5768341,7,325867
4/21/2022,MX,Mexico,AMRO,605,5768946,8,325875
4/22/2022,MX,Mexico,AMRO,756,5769702,8,325883
4/23/2022,MX,Mexico,AMRO,586,5770288,12,325895
4/24/2022,MX,Mexico,AMRO,571,5770859,7,325902
4/25/2022,MX,Mexico,AMRO,271,5771130,8,325910
4/26/2022,MX,Mexico,AMRO,325,5771455,4,325914
4/27/2022,MX,Mexico,AMRO,863,5772318,3,325917
4/28/2022,MX,Mexico,AMRO,687,5773005,9,325926
4/29/2022,MX,Mexico,AMRO,671,5773676,6,325932
4/30/2022,MX,Mexico,AMRO,619,5774295,3,325935
5/1/2022,MX,Mexico,AMRO,545,5774840,8,325943
5/2/2022,MX,Mexico,AMRO,242,5775082,8,325951
5/3/2022,MX,Mexico,AMRO,222,5775304,7,325958
5/4/2022,MX,Mexico,AMRO,857,5776161,8,325966
5/5/2022,MX,Mexico,AMRO,796,5776957,6,325972
5/6/2022,MX,Mexico,AMRO,756,5777713,2,325974
5/7/2022,MX,Mexico,AMRO,676,5778389,4,325978
5/8/2022,MX,Mexico,AMRO,772,5779161,6,325984
5/9/2022,MX,Mexico,AMRO,294,5779455,7,325991
5/10/2022,MX,Mexico,AMRO,283,5779738,6,325997
5/11/2022,MX,Mexico,AMRO,1060,5780798,3,326000
5/12/2022,MX,Mexico,AMRO,489,5781287,9,326009
5/13/2022,MX,Mexico,AMRO,1124,5782411,5,326014
5/14/2022,MX,Mexico,AMRO,1024,5783435,1,326015
5/15/2022,MX,Mexico,AMRO,985,5784420,2,326017
5/16/2022,MX,Mexico,AMRO,397,5784817,7,326024
5/17/2022,MX,Mexico,AMRO,335,5785152,7,326031
5/18/2022,MX,Mexico,AMRO,1412,5786564,6,326037
5/19/2022,MX,Mexico,AMRO,1322,5787886,5,326042
5/20/2022,MX,Mexico,AMRO,1420,5789306,2,326044
5/21/2022,MX,Mexico,AMRO,1448,5790754,5,326049
5/22/2022,MX,Mexico,AMRO,1388,5792142,7,326056
5/23/2022,MX,Mexico,AMRO,593,5792735,4,326060
5/24/2022,MX,Mexico,AMRO,564,5793299,7,326067
5/25/2022,MX,Mexico,AMRO,2291,5795590,6,326073
5/26/2022,MX,Mexico,AMRO,2073,5797663,4,326077
5/27/2022,MX,Mexico,AMRO,2308,5799971,9,326086
5/28/2022,MX,Mexico,AMRO,2171,5802142,3,326089
5/29/2022,MX,Mexico,AMRO,2156,5804298,5,326094
5/30/2022,MX,Mexico,AMRO,924,5805222,4,326098
5/31/2022,MX,Mexico,AMRO,876,5806098,3,326101
6/1/2022,MX,Mexico,AMRO,3432,5809530,6,326107
6/2/2022,MX,Mexico,AMRO,3457,5812987,7,326114
6/3/2022,MX,Mexico,AMRO,3641,5816628,3,326117
6/4/2022,MX,Mexico,AMRO,3471,5820099,4,326121
6/5/2022,MX,Mexico,AMRO,3667,5823766,8,326129
6/6/2022,MX,Mexico,AMRO,1559,5825325,5,326134
6/7/2022,MX,Mexico,AMRO,1356,5826681,5,326139
6/8/2022,MX,Mexico,AMRO,6171,5832852,5,326144
6/9/2022,MX,Mexico,AMRO,5767,5838619,4,326148
6/10/2022,MX,Mexico,AMRO,6608,5845227,4,326152
6/11/2022,MX,Mexico,AMRO,6351,5851578,7,326159
6/12/2022,MX,Mexico,AMRO,6448,5858026,6,326165
6/13/2022,MX,Mexico,AMRO,2616,5860642,7,326172
6/14/2022,MX,Mexico,AMRO,2263,5862905,15,326187
6/15/2022,MX,Mexico,AMRO,9986,5872891,11,326198
6/16/2022,MX,Mexico,AMRO,9522,5882413,14,326212
6/17/2022,MX,Mexico,AMRO,10093,5892506,5,326217
6/18/2022,MX,Mexico,AMRO,9921,5902427,10,326227
6/19/2022,MX,Mexico,AMRO,10508,5912935,13,326240
6/20/2022,MX,Mexico,AMRO,4377,5917312,13,326253
6/21/2022,MX,Mexico,AMRO,3659,5920971,14,326267
6/22/2022,MX,Mexico,AMRO,16795,5937766,14,326281
6/23/2022,MX,Mexico,AMRO,16642,5954408,17,326298
6/24/2022,MX,Mexico,AMRO,17969,5972377,22,326320
6/25/2022,MX,Mexico,AMRO,18354,5990731,18,326338
6/26/2022,MX,Mexico,AMRO,18911,6009642,19,326357
6/27/2022,MX,Mexico,AMRO,7774,6017416,18,326375
6/28/2022,MX,Mexico,AMRO,7149,6024565,30,326405
6/29/2022,MX,Mexico,AMRO,27988,6052553,27,326432
6/30/2022,MX,Mexico,AMRO,26895,6079448,22,326454
7/1/2022,MX,Mexico,AMRO,27557,6107005,35,326489
7/2/2022,MX,Mexico,AMRO,27793,6134798,26,326515
7/3/2022,MX,Mexico,AMRO,27103,6161901,28,326543
7/4/2022,MX,Mexico,AMRO,11054,6172955,40,326583
7/5/2022,MX,Mexico,AMRO,9585,6182540,32,326615
7/6/2022,MX,Mexico,AMRO,37707,6220247,50,326665
7/7/2022,MX,Mexico,AMRO,35937,6256184,40,326705
7/8/2022,MX,Mexico,AMRO,36382,6292566,49,326754
7/9/2022,MX,Mexico,AMRO,35648,6328214,54,326808
7/10/2022,MX,Mexico,AMRO,33316,6361530,47,326855
7/11/2022,MX,Mexico,AMRO,13257,6374787,60,326915
7/12/2022,MX,Mexico,AMRO,11597,6386384,75,326990
7/13/2022,MX,Mexico,AMRO,44495,6430879,82,327072
7/14/2022,MX,Mexico,AMRO,39588,6470467,73,327145
7/15/2022,MX,Mexico,AMRO,37503,6507970,99,327244
7/16/2022,MX,Mexico,AMRO,35300,6543270,91,327335
7/17/2022,MX,Mexico,AMRO,31732,6575002,76,327411
7/18/2022,MX,Mexico,AMRO,12376,6587378,85,327496
7/19/2022,MX,Mexico,AMRO,10315,6597693,82,327578
7/20/2022,MX,Mexico,AMRO,38784,6636477,92,327670
7/21/2022,MX,Mexico,AMRO,32926,6669403,76,327746
7/22/2022,MX,Mexico,AMRO,31795,6701198,102,327848
7/23/2022,MX,Mexico,AMRO,28326,6729524,87,327935
7/24/2022,MX,Mexico,AMRO,25193,6754717,82,328017
7/25/2022,MX,Mexico,AMRO,9615,6764332,77,328094
7/26/2022,MX,Mexico,AMRO,7387,6771719,79,328173
7/27/2022,MX,Mexico,AMRO,28419,6800138,96,328269
7/28/2022,MX,Mexico,AMRO,22949,6823087,100,328369
7/29/2022,MX,Mexico,AMRO,20503,6843590,95,328464
7/30/2022,MX,Mexico,AMRO,17742,6861332,86,328550
7/31/2022,MX,Mexico,AMRO,15115,6876447,99,328649
8/1/2022,MX,Mexico,AMRO,5932,6882379,85,328734
8/2/2022,MX,Mexico,AMRO,5014,6887393,83,328817
8/3/2022,MX,Mexico,AMRO,18903,6906296,83,328900
8/4/2022,MX,Mexico,AMRO,14393,6920689,93,328993
8/5/2022,MX,Mexico,AMRO,13309,6933998,84,329077
8/6/2022,MX,Mexico,AMRO,12057,6946055,81,329158
8/7/2022,MX,Mexico,AMRO,10599,6956654,82,329240
8/8/2022,MX,Mexico,AMRO,4012,6960666,71,329311
8/9/2022,MX,Mexico,AMRO,3268,6963934,48,329359
8/10/2022,MX,Mexico,AMRO,13086,6977020,69,329428
8/11/2022,MX,Mexico,AMRO,9834,6986854,59,329487
8/12/2022,MX,Mexico,AMRO,8924,6995778,64,329551
8/13/2022,MX,Mexico,AMRO,7742,7003520,53,329604
8/14/2022,MX,Mexico,AMRO,6742,7010262,55,329659
8/15/2022,MX,Mexico,AMRO,2434,7012696,40,329699
8/16/2022,MX,Mexico,AMRO,2112,7014808,46,329745
8/17/2022,MX,Mexico,AMRO,8208,7023016,41,329786
8/18/2022,MX,Mexico,AMRO,5874,7028890,55,329841
8/19/2022,MX,Mexico,AMRO,5338,7034228,44,329885
8/20/2022,MX,Mexico,AMRO,4825,7039053,34,329919
8/21/2022,MX,Mexico,AMRO,4372,7043425,29,329948
8/22/2022,MX,Mexico,AMRO,1707,7045132,38,329986
8/23/2022,MX,Mexico,AMRO,1521,7046653,31,330017
8/24/2022,MX,Mexico,AMRO,5613,7052266,32,330049
8/25/2022,MX,Mexico,AMRO,4122,7056388,44,330093
8/26/2022,MX,Mexico,AMRO,3751,7060139,37,330130
8/27/2022,MX,Mexico,AMRO,3279,7063418,27,330157
8/28/2022,MX,Mexico,AMRO,2944,7066362,21,330178
8/29/2022,MX,Mexico,AMRO,1139,7067501,33,330211
8/30/2022,MX,Mexico,AMRO,1108,7068609,23,330234
8/31/2022,MX,Mexico,AMRO,3824,7072433,23,330257
9/1/2022,MX,Mexico,AMRO,3074,7075507,24,330281
9/2/2022,MX,Mexico,AMRO,2598,7078105,18,330299
9/3/2022,MX,Mexico,AMRO,2433,7080538,25,330324
9/4/2022,MX,Mexico,AMRO,2221,7082759,23,330347
9/5/2022,MX,Mexico,AMRO,963,7083722,16,330363
9/6/2022,MX,Mexico,AMRO,894,7084616,15,330378
9/7/2022,MX,Mexico,AMRO,2762,7087378,15,330393
9/8/2022,MX,Mexico,AMRO,2105,7089483,14,330407
9/9/2022,MX,Mexico,AMRO,1863,7091346,14,330421
9/10/2022,MX,Mexico,AMRO,1765,7093111,17,330438
9/11/2022,MX,Mexico,AMRO,1696,7094807,13,330451
9/12/2022,MX,Mexico,AMRO,631,7095438,19,330470
9/13/2022,MX,Mexico,AMRO,592,7096030,12,330482
9/14/2022,MX,Mexico,AMRO,2279,7098309,11,330493
9/15/2022,MX,Mexico,AMRO,1634,7099943,19,330512
9/16/2022,MX,Mexico,AMRO,1399,7101342,6,330518
9/17/2022,MX,Mexico,AMRO,730,7102072,10,330528
9/18/2022,MX,Mexico,AMRO,415,7102487,7,330535
9/19/2022,MX,Mexico,AMRO,466,7102953,8,330543
9/20/2022,MX,Mexico,AMRO,394,7103347,5,330548
9/21/2022,MX,Mexico,AMRO,1866,7105213,5,330553
9/22/2022,MX,Mexico,AMRO,1461,7106674,12,330565
9/23/2022,MX,Mexico,AMRO,1305,7107979,6,330571
9/24/2022,MX,Mexico,AMRO,1130,7109109,16,330587
9/25/2022,MX,Mexico,AMRO,1041,7110150,1,330588
9/26/2022,MX,Mexico,AMRO,420,7110570,10,330598
9/27/2022,MX,Mexico,AMRO,340,7110910,8,330606
9/28/2022,MX,Mexico,AMRO,1307,7112217,12,330618
9/29/2022,MX,Mexico,AMRO,959,7113176,14,330632
9/30/2022,MX,Mexico,AMRO,803,7113979,6,330638
10/1/2022,MX,Mexico,AMRO,707,7114686,3,330641
10/2/2022,MX,Mexico,AMRO,637,7115323,3,330644
10/3/2022,MX,Mexico,AMRO,320,7115643,8,330652
10/4/2022,MX,Mexico,AMRO,249,7115892,8,330660
10/5/2022,MX,Mexico,AMRO,912,7116804,6,330666
10/6/2022,MX,Mexico,AMRO,674,7117478,12,330678
10/7/2022,MX,Mexico,AMRO,657,7118135,9,330687
10/8/2022,MX,Mexico,AMRO,577,7118712,5,330692
10/9/2022,MX,Mexico,AMRO,480,7119192,2,330694
10/10/2022,MX,Mexico,AMRO,174,7119366,3,330697
10/11/2022,MX,Mexico,AMRO,168,7119534,2,330699
10/12/2022,MX,Mexico,AMRO,647,7120181,4,330703
10/13/2022,MX,Mexico,AMRO,554,7120735,2,330705
10/14/2022,MX,Mexico,AMRO,461,7121196,3,330708
10/15/2022,MX,Mexico,AMRO,458,7121654,4,330712
10/16/2022,MX,Mexico,AMRO,399,7122053,4,330716
10/17/2022,MX,Mexico,AMRO,146,7122199,2,330718
10/18/2022,MX,Mexico,AMRO,162,7122361,4,330722
10/19/2022,MX,Mexico,AMRO,603,7122964,7,330729
10/20/2022,MX,Mexico,AMRO,471,7123435,2,330731
10/21/2022,MX,Mexico,AMRO,464,7123899,4,330735
10/22/2022,MX,Mexico,AMRO,425,7124324,2,330737
10/23/2022,MX,Mexico,AMRO,385,7124709,4,330741
10/24/2022,MX,Mexico,AMRO,148,7124857,1,330742
10/25/2022,MX,Mexico,AMRO,124,7124981,6,330748
10/26/2022,MX,Mexico,AMRO,648,7125629,7,330755
10/27/2022,MX,Mexico,AMRO,495,7126124,3,330758
10/28/2022,MX,Mexico,AMRO,535,7126659,3,330761
10/29/2022,MX,Mexico,AMRO,443,7127102,3,330764
10/30/2022,MX,Mexico,AMRO,443,7127545,2,330766
10/31/2022,MX,Mexico,AMRO,150,7127695,1,330767
11/1/2022,MX,Mexico,AMRO,99,7127794,6,330773
11/2/2022,MX,Mexico,AMRO,602,7128396,3,330776
11/3/2022,MX,Mexico,AMRO,476,7128872,5,330781
11/4/2022,MX,Mexico,AMRO,390,7129262,0,330781
11/5/2022,MX,Mexico,AMRO,644,7129906,5,330786
11/6/2022,MX,Mexico,AMRO,527,7130433,3,330789
11/7/2022,MX,Mexico,AMRO,209,7130642,1,330790
11/8/2022,MX,Mexico,AMRO,195,7130837,0,330790
11/9/2022,MX,Mexico,AMRO,913,7131750,2,330792
11/10/2022,MX,Mexico,AMRO,763,7132513,5,330797
11/11/2022,MX,Mexico,AMRO,786,7133299,2,330799
11/12/2022,MX,Mexico,AMRO,819,7134118,4,330803
11/13/2022,MX,Mexico,AMRO,693,7134811,4,330807
11/14/2022,MX,Mexico,AMRO,256,7135067,6,330813
11/15/2022,MX,Mexico,AMRO,259,7135326,3,330816
11/16/2022,MX,Mexico,AMRO,1102,7136428,2,330818
11/17/2022,MX,Mexico,AMRO,1018,7137446,7,330825
